"","PROV","fecha","num_def","num_casos","num_hosp","num_uci"
"697","21","2020-01-14",0,0,0,0
"698","22","2020-01-14",0,0,0,0
"699","23","2020-01-14",0,0,0,0
"700","24","2020-01-14",0,0,0,0
"701","25","2020-01-14",0,0,0,0
"702","26","2020-01-14",0,0,0,0
"703","27","2020-01-14",0,0,0,0
"704","28","2020-01-14",0,0,5,0
"705","29","2020-01-14",0,0,0,0
"706","30","2020-01-14",0,0,0,0
"707","31","2020-01-14",0,0,0,0
"708","32","2020-01-14",0,0,0,0
"709","33","2020-01-14",0,0,0,0
"710","34","2020-01-14",0,0,0,0
"711","35","2020-01-14",0,0,0,0
"712","36","2020-01-14",0,0,0,0
"713","37","2020-01-14",0,0,0,0
"714","38","2020-01-14",0,0,0,0
"715","39","2020-01-14",0,0,0,0
"716","40","2020-01-14",0,0,0,0
"717","41","2020-01-14",0,0,0,0
"718","42","2020-01-14",0,0,0,0
"719","43","2020-01-14",0,0,1,0
"720","44","2020-01-14",0,0,0,0
"721","45","2020-01-14",0,0,0,0
"722","46","2020-01-14",0,0,0,0
"723","47","2020-01-14",0,0,0,0
"724","48","2020-01-14",0,0,0,0
"725","49","2020-01-14",0,0,0,0
"726","50","2020-01-14",0,0,0,0
"727","51","2020-01-14",0,0,0,0
"728","52","2020-01-14",0,0,0,0
"729","01","2020-01-15",0,0,0,0
"730","02","2020-01-15",0,0,0,0
"731","03","2020-01-15",0,0,0,0
"732","04","2020-01-15",0,0,0,0
"733","05","2020-01-15",0,0,0,0
"734","06","2020-01-15",0,0,0,0
"735","07","2020-01-15",0,0,0,0
"736","08","2020-01-15",0,0,1,0
"737","09","2020-01-15",0,0,0,0
"738","10","2020-01-15",0,0,0,0
"739","11","2020-01-15",0,0,0,0
"740","12","2020-01-15",0,0,0,0
"741","13","2020-01-15",0,0,0,0
"742","14","2020-01-15",0,0,0,0
"743","15","2020-01-15",0,0,0,0
"744","16","2020-01-15",0,0,0,0
"745","17","2020-01-15",0,0,1,0
"746","18","2020-01-15",0,0,0,0
"747","19","2020-01-15",0,0,0,0
"748","20","2020-01-15",0,0,0,0
"749","21","2020-01-15",0,0,0,0
"750","22","2020-01-15",0,0,0,0
"751","23","2020-01-15",0,0,0,0
"752","24","2020-01-15",0,0,0,0
"753","25","2020-01-15",0,0,0,0
"754","26","2020-01-15",0,0,0,0
"755","27","2020-01-15",0,0,0,0
"756","28","2020-01-15",0,0,5,1
"757","29","2020-01-15",0,0,1,0
"758","30","2020-01-15",0,0,0,0
"759","31","2020-01-15",0,0,0,0
"760","32","2020-01-15",0,0,0,0
"761","33","2020-01-15",0,0,0,0
"762","34","2020-01-15",0,0,0,0
"763","35","2020-01-15",0,0,0,0
"764","36","2020-01-15",0,0,0,0
"765","37","2020-01-15",0,0,0,0
"766","38","2020-01-15",0,0,1,0
"767","39","2020-01-15",0,0,0,0
"768","40","2020-01-15",0,0,0,0
"769","41","2020-01-15",0,0,0,0
"770","42","2020-01-15",0,0,0,0
"771","43","2020-01-15",0,0,1,0
"772","44","2020-01-15",0,0,0,0
"773","45","2020-01-15",0,0,0,0
"774","46","2020-01-15",0,0,0,0
"775","47","2020-01-15",0,0,0,0
"776","48","2020-01-15",0,0,0,0
"777","49","2020-01-15",0,0,0,0
"778","50","2020-01-15",0,0,0,0
"779","51","2020-01-15",0,0,0,0
"780","52","2020-01-15",0,0,0,0
"781","01","2020-01-16",0,0,0,0
"782","02","2020-01-16",0,0,0,0
"783","03","2020-01-16",0,0,0,0
"784","04","2020-01-16",0,0,0,0
"785","05","2020-01-16",0,0,0,0
"786","06","2020-01-16",0,0,0,0
"787","07","2020-01-16",0,0,0,0
"788","08","2020-01-16",0,0,0,0
"789","09","2020-01-16",0,0,0,0
"790","10","2020-01-16",0,0,0,0
"791","11","2020-01-16",0,0,0,0
"792","12","2020-01-16",0,0,0,0
"793","13","2020-01-16",0,0,0,0
"794","14","2020-01-16",0,0,0,0
"795","15","2020-01-16",0,0,0,0
"796","16","2020-01-16",0,0,0,0
"797","17","2020-01-16",0,0,0,0
"798","18","2020-01-16",0,0,0,0
"799","19","2020-01-16",0,0,0,0
"800","20","2020-01-16",0,0,1,0
"801","21","2020-01-16",0,0,0,0
"802","22","2020-01-16",0,0,0,0
"803","23","2020-01-16",0,0,0,0
"804","24","2020-01-16",0,0,0,0
"805","25","2020-01-16",0,0,0,0
"806","26","2020-01-16",0,0,0,0
"807","27","2020-01-16",0,0,0,0
"808","28","2020-01-16",0,0,3,0
"809","29","2020-01-16",0,0,0,0
"810","30","2020-01-16",0,0,0,0
"811","31","2020-01-16",0,0,0,0
"812","32","2020-01-16",0,0,0,0
"813","33","2020-01-16",0,0,0,0
"814","34","2020-01-16",0,0,0,0
"815","35","2020-01-16",0,0,0,0
"816","36","2020-01-16",0,0,0,0
"817","37","2020-01-16",0,0,0,0
"818","38","2020-01-16",0,0,0,0
"819","39","2020-01-16",0,0,0,0
"820","40","2020-01-16",0,0,0,0
"821","41","2020-01-16",0,0,0,0
"822","42","2020-01-16",0,0,0,0
"823","43","2020-01-16",0,0,0,0
"824","44","2020-01-16",0,0,0,0
"825","45","2020-01-16",0,0,0,0
"826","46","2020-01-16",0,0,0,0
"827","47","2020-01-16",0,0,1,0
"828","48","2020-01-16",0,0,0,0
"829","49","2020-01-16",0,0,0,0
"830","50","2020-01-16",0,0,0,0
"831","51","2020-01-16",0,0,0,0
"832","52","2020-01-16",0,0,0,0
"833","01","2020-01-17",0,0,0,0
"834","02","2020-01-17",0,0,0,0
"835","03","2020-01-17",0,0,0,0
"836","04","2020-01-17",0,0,0,0
"837","05","2020-01-17",0,0,0,0
"838","06","2020-01-17",0,0,0,0
"839","07","2020-01-17",0,0,0,0
"840","08","2020-01-17",0,0,0,0
"841","09","2020-01-17",0,0,0,0
"842","10","2020-01-17",0,0,0,0
"843","11","2020-01-17",0,0,0,0
"844","12","2020-01-17",0,0,0,0
"845","13","2020-01-17",0,0,0,0
"846","14","2020-01-17",0,0,0,0
"847","15","2020-01-17",0,0,0,0
"848","16","2020-01-17",0,0,0,0
"849","17","2020-01-17",0,0,0,0
"850","18","2020-01-17",0,0,0,0
"851","19","2020-01-17",0,0,0,0
"852","20","2020-01-17",0,0,0,0
"853","21","2020-01-17",0,0,0,0
"854","22","2020-01-17",0,0,0,0
"855","23","2020-01-17",0,0,0,0
"856","24","2020-01-17",0,0,0,0
"857","25","2020-01-17",0,0,0,0
"858","26","2020-01-17",0,0,0,0
"859","27","2020-01-17",0,0,0,0
"860","28","2020-01-17",0,0,2,0
"861","29","2020-01-17",0,0,0,0
"862","30","2020-01-17",0,0,0,0
"863","31","2020-01-17",0,0,0,0
"864","32","2020-01-17",0,0,0,0
"865","33","2020-01-17",0,0,0,0
"866","34","2020-01-17",0,0,0,0
"867","35","2020-01-17",0,0,0,0
"868","36","2020-01-17",0,0,0,0
"869","37","2020-01-17",0,0,0,0
"870","38","2020-01-17",0,0,0,0
"871","39","2020-01-17",0,0,0,0
"872","40","2020-01-17",0,0,0,0
"873","41","2020-01-17",0,0,0,0
"874","42","2020-01-17",0,0,0,0
"875","43","2020-01-17",0,0,1,0
"876","44","2020-01-17",0,0,0,0
"877","45","2020-01-17",0,0,0,0
"878","46","2020-01-17",0,0,0,0
"879","47","2020-01-17",0,0,0,0
"880","48","2020-01-17",0,0,0,0
"881","49","2020-01-17",0,0,0,0
"882","50","2020-01-17",0,0,0,0
"883","51","2020-01-17",0,0,0,0
"884","52","2020-01-17",0,0,0,0
"885","01","2020-01-18",0,0,0,0
"886","02","2020-01-18",0,0,0,0
"887","03","2020-01-18",0,0,0,0
"888","04","2020-01-18",0,0,0,0
"889","05","2020-01-18",0,0,0,0
"890","06","2020-01-18",0,0,0,0
"891","07","2020-01-18",0,0,0,0
"892","08","2020-01-18",0,0,0,0
"893","09","2020-01-18",0,0,0,0
"894","10","2020-01-18",0,0,0,0
"895","11","2020-01-18",0,0,0,0
"896","12","2020-01-18",0,0,0,0
"897","13","2020-01-18",0,0,0,0
"898","14","2020-01-18",0,0,0,0
"899","15","2020-01-18",0,0,1,0
"900","16","2020-01-18",0,0,0,0
"901","17","2020-01-18",0,0,0,0
"902","18","2020-01-18",0,0,0,0
"903","19","2020-01-18",0,0,0,0
"904","20","2020-01-18",0,0,0,0
"905","21","2020-01-18",0,0,0,0
"906","22","2020-01-18",0,0,0,0
"907","23","2020-01-18",0,0,0,0
"908","24","2020-01-18",0,0,0,0
"909","25","2020-01-18",0,0,0,0
"910","26","2020-01-18",0,0,0,0
"911","27","2020-01-18",0,0,0,0
"912","28","2020-01-18",0,1,3,0
"913","29","2020-01-18",0,0,0,0
"914","30","2020-01-18",0,0,0,0
"915","31","2020-01-18",0,0,0,0
"916","32","2020-01-18",0,0,0,0
"917","33","2020-01-18",0,0,0,0
"918","34","2020-01-18",0,0,0,0
"919","35","2020-01-18",0,0,0,0
"920","36","2020-01-18",0,0,0,0
"921","37","2020-01-18",0,0,0,0
"922","38","2020-01-18",0,0,0,0
"923","39","2020-01-18",0,0,0,0
"924","40","2020-01-18",0,0,0,0
"925","41","2020-01-18",0,0,0,0
"926","42","2020-01-18",0,0,0,0
"927","43","2020-01-18",0,0,0,0
"928","44","2020-01-18",0,0,0,0
"929","45","2020-01-18",0,0,0,0
"930","46","2020-01-18",0,0,1,0
"931","47","2020-01-18",0,0,0,0
"932","48","2020-01-18",0,0,0,0
"933","49","2020-01-18",0,0,0,0
"934","50","2020-01-18",0,0,0,0
"935","51","2020-01-18",0,0,0,0
"936","52","2020-01-18",0,0,0,0
"937","01","2020-01-19",0,0,0,0
"938","02","2020-01-19",0,0,0,0
"939","03","2020-01-19",0,0,2,0
"940","04","2020-01-19",0,0,0,0
"941","05","2020-01-19",0,0,0,0
"942","06","2020-01-19",0,0,0,0
"943","07","2020-01-19",0,0,0,0
"944","08","2020-01-19",0,0,0,0
"945","09","2020-01-19",0,0,0,0
"946","10","2020-01-19",0,0,0,0
"947","11","2020-01-19",0,0,0,0
"948","12","2020-01-19",0,0,0,0
"949","13","2020-01-19",0,0,0,0
"950","14","2020-01-19",0,0,0,0
"951","15","2020-01-19",0,0,1,1
"952","16","2020-01-19",0,0,0,0
"953","17","2020-01-19",0,0,1,0
"954","18","2020-01-19",0,0,0,0
"955","19","2020-01-19",0,0,0,0
"956","20","2020-01-19",0,0,0,0
"957","21","2020-01-19",0,0,0,0
"958","22","2020-01-19",0,0,0,0
"959","23","2020-01-19",0,0,0,0
"960","24","2020-01-19",0,0,0,0
"961","25","2020-01-19",0,0,0,0
"962","26","2020-01-19",0,0,0,0
"963","27","2020-01-19",0,0,0,0
"964","28","2020-01-19",0,0,0,0
"965","29","2020-01-19",0,0,0,0
"966","30","2020-01-19",0,0,0,0
"967","31","2020-01-19",0,0,0,0
"968","32","2020-01-19",0,0,0,0
"969","33","2020-01-19",0,0,0,0
"970","34","2020-01-19",0,0,0,0
"971","35","2020-01-19",0,0,0,0
"972","36","2020-01-19",0,0,0,0
"973","37","2020-01-19",0,0,0,0
"974","38","2020-01-19",0,0,0,0
"975","39","2020-01-19",0,0,0,0
"976","40","2020-01-19",0,0,0,0
"977","41","2020-01-19",0,0,1,0
"978","42","2020-01-19",0,0,0,0
"979","43","2020-01-19",0,0,0,0
"980","44","2020-01-19",0,0,0,0
"981","45","2020-01-19",0,0,0,0
"982","46","2020-01-19",0,0,0,0
"983","47","2020-01-19",0,0,0,0
"984","48","2020-01-19",0,0,0,0
"985","49","2020-01-19",0,0,0,0
"986","50","2020-01-19",0,0,0,0
"987","51","2020-01-19",0,0,0,0
"988","52","2020-01-19",0,0,0,0
"989","01","2020-01-20",0,0,0,0
"990","02","2020-01-20",0,0,0,0
"991","03","2020-01-20",0,0,1,0
"992","04","2020-01-20",0,0,0,0
"993","05","2020-01-20",0,0,0,0
"994","06","2020-01-20",0,0,0,0
"995","07","2020-01-20",0,0,0,0
"996","08","2020-01-20",0,0,4,0
"997","09","2020-01-20",0,0,0,0
"998","10","2020-01-20",0,0,0,0
"999","11","2020-01-20",0,0,0,0
"1000","12","2020-01-20",0,0,0,0
"1001","13","2020-01-20",0,0,0,0
"1002","14","2020-01-20",0,0,0,0
"1003","15","2020-01-20",0,0,0,0
"1004","16","2020-01-20",0,0,0,0
"1005","17","2020-01-20",0,0,0,0
"1006","18","2020-01-20",0,0,0,0
"1007","19","2020-01-20",0,0,0,0
"1008","20","2020-01-20",0,0,0,0
"1009","21","2020-01-20",0,0,0,0
"1010","22","2020-01-20",0,0,0,0
"1011","23","2020-01-20",0,0,0,0
"1012","24","2020-01-20",0,0,0,0
"1013","25","2020-01-20",0,0,0,0
"1014","26","2020-01-20",0,0,0,0
"1015","27","2020-01-20",0,0,0,0
"1016","28","2020-01-20",0,0,1,0
"1017","29","2020-01-20",0,0,0,0
"1018","30","2020-01-20",0,0,0,0
"1019","31","2020-01-20",0,0,1,0
"1020","32","2020-01-20",0,0,0,0
"1021","33","2020-01-20",0,0,1,0
"1022","34","2020-01-20",0,0,0,0
"1023","35","2020-01-20",0,0,0,0
"1024","36","2020-01-20",0,0,0,0
"1025","37","2020-01-20",0,0,0,0
"1026","38","2020-01-20",0,0,1,0
"1027","39","2020-01-20",0,0,0,0
"1028","40","2020-01-20",0,0,0,0
"1029","41","2020-01-20",0,0,0,0
"1030","42","2020-01-20",0,0,0,0
"1031","43","2020-01-20",0,0,0,0
"1032","44","2020-01-20",0,0,0,0
"1033","45","2020-01-20",0,0,0,0
"1034","46","2020-01-20",0,0,0,0
"1035","47","2020-01-20",0,0,0,0
"1036","48","2020-01-20",0,0,0,0
"1037","49","2020-01-20",0,0,0,0
"1038","50","2020-01-20",0,0,0,0
"1039","51","2020-01-20",0,0,0,0
"1040","52","2020-01-20",0,0,0,0
"1041","01","2020-01-21",0,0,0,0
"1042","02","2020-01-21",0,0,0,0
"1043","03","2020-01-21",0,0,0,0
"1044","04","2020-01-21",0,0,0,0
"1045","05","2020-01-21",0,0,0,0
"1046","06","2020-01-21",0,0,0,0
"1047","07","2020-01-21",0,0,0,0
"1048","08","2020-01-21",0,0,1,0
"1049","09","2020-01-21",0,0,0,0
"1050","10","2020-01-21",0,0,0,0
"1051","11","2020-01-21",0,0,0,0
"1052","12","2020-01-21",0,0,0,0
"1053","13","2020-01-21",0,0,0,0
"1054","14","2020-01-21",0,0,0,0
"1055","15","2020-01-21",0,1,0,0
"1056","16","2020-01-21",0,0,0,0
"1057","17","2020-01-21",0,0,0,1
"1058","18","2020-01-21",0,0,2,0
"1059","19","2020-01-21",0,0,0,0
"1060","20","2020-01-21",0,0,0,0
"1061","21","2020-01-21",0,0,0,0
"1062","22","2020-01-21",0,0,0,0
"1063","23","2020-01-21",0,0,1,0
"1064","24","2020-01-21",0,0,0,0
"1065","25","2020-01-21",0,0,0,0
"1066","26","2020-01-21",0,0,0,0
"1067","27","2020-01-21",0,0,0,0
"1068","28","2020-01-21",0,0,3,0
"1069","29","2020-01-21",0,0,0,0
"1070","30","2020-01-21",0,0,0,0
"1071","31","2020-01-21",0,0,0,0
"1072","32","2020-01-21",0,0,0,0
"1073","33","2020-01-21",0,0,0,0
"1074","34","2020-01-21",0,0,0,0
"1075","35","2020-01-21",0,0,1,0
"1076","36","2020-01-21",0,0,0,0
"1077","37","2020-01-21",0,0,0,0
"1078","38","2020-01-21",0,0,1,0
"1079","39","2020-01-21",0,0,0,0
"1080","40","2020-01-21",0,0,0,0
"1081","41","2020-01-21",0,0,1,0
"1082","42","2020-01-21",0,0,0,0
"1083","43","2020-01-21",0,0,0,0
"1084","44","2020-01-21",0,0,0,0
"1085","45","2020-01-21",0,0,0,0
"1086","46","2020-01-21",0,0,0,0
"1087","47","2020-01-21",0,0,0,0
"1088","48","2020-01-21",0,0,1,0
"1089","49","2020-01-21",0,0,0,0
"1090","50","2020-01-21",0,0,0,0
"1091","51","2020-01-21",0,0,0,0
"1092","52","2020-01-21",0,0,0,0
"1093","01","2020-01-22",0,0,0,0
"1094","02","2020-01-22",0,0,0,0
"1095","03","2020-01-22",0,0,2,0
"1096","04","2020-01-22",0,0,0,0
"1097","05","2020-01-22",0,0,0,0
"1098","06","2020-01-22",0,0,0,0
"1099","07","2020-01-22",0,0,0,0
"1100","08","2020-01-22",0,0,0,0
"1101","09","2020-01-22",0,0,0,0
"1102","10","2020-01-22",0,0,0,0
"1103","11","2020-01-22",0,0,0,0
"1104","12","2020-01-22",0,0,0,0
"1105","13","2020-01-22",0,0,0,0
"1106","14","2020-01-22",0,0,0,0
"1107","15","2020-01-22",0,0,0,0
"1108","16","2020-01-22",0,0,0,0
"1109","17","2020-01-22",0,0,0,0
"1110","18","2020-01-22",0,0,0,0
"1111","19","2020-01-22",0,0,0,0
"1112","20","2020-01-22",0,0,0,0
"1113","21","2020-01-22",0,0,0,0
"1114","22","2020-01-22",0,0,0,0
"1115","23","2020-01-22",0,0,0,0
"1116","24","2020-01-22",0,0,0,0
"1117","25","2020-01-22",0,0,0,0
"1118","26","2020-01-22",0,0,0,0
"1119","27","2020-01-22",0,0,0,0
"1120","28","2020-01-22",0,0,1,0
"1121","29","2020-01-22",0,0,0,0
"1122","30","2020-01-22",0,0,0,0
"1123","31","2020-01-22",0,0,1,0
"1124","32","2020-01-22",0,0,0,0
"1125","33","2020-01-22",0,0,0,0
"1126","34","2020-01-22",0,0,0,0
"1127","35","2020-01-22",0,0,0,0
"1128","36","2020-01-22",0,0,0,0
"1129","37","2020-01-22",0,0,0,0
"1130","38","2020-01-22",0,0,1,0
"1131","39","2020-01-22",0,0,0,0
"1132","40","2020-01-22",0,0,0,0
"1133","41","2020-01-22",0,0,0,0
"1134","42","2020-01-22",0,0,0,0
"1135","43","2020-01-22",0,0,2,0
"1136","44","2020-01-22",0,0,0,0
"1137","45","2020-01-22",0,0,0,0
"1138","46","2020-01-22",0,0,0,0
"1139","47","2020-01-22",0,0,0,0
"1140","48","2020-01-22",0,0,0,0
"1141","49","2020-01-22",0,0,0,0
"1142","50","2020-01-22",0,0,0,0
"1143","51","2020-01-22",0,0,0,0
"1144","52","2020-01-22",0,0,0,0
"1145","01","2020-01-23",0,0,0,0
"1146","02","2020-01-23",0,0,0,0
"1147","03","2020-01-23",0,0,0,0
"1148","04","2020-01-23",0,0,1,0
"1149","05","2020-01-23",0,0,0,0
"1150","06","2020-01-23",0,0,0,0
"1151","07","2020-01-23",0,0,0,0
"1152","08","2020-01-23",0,0,1,0
"1153","09","2020-01-23",0,0,0,0
"1154","10","2020-01-23",0,0,0,0
"1155","11","2020-01-23",0,0,0,0
"1156","12","2020-01-23",0,0,0,0
"1157","13","2020-01-23",0,0,0,0
"1158","14","2020-01-23",0,0,0,0
"1159","15","2020-01-23",0,0,1,0
"1160","16","2020-01-23",0,0,0,0
"1161","17","2020-01-23",0,0,0,0
"1162","18","2020-01-23",0,0,0,0
"1163","19","2020-01-23",0,0,0,0
"1164","20","2020-01-23",0,0,0,0
"1165","21","2020-01-23",0,0,0,0
"1166","22","2020-01-23",0,0,0,0
"1167","23","2020-01-23",0,0,0,0
"1168","24","2020-01-23",0,0,1,0
"1169","25","2020-01-23",0,0,0,0
"1170","26","2020-01-23",0,0,0,0
"1171","27","2020-01-23",0,0,0,0
"1172","28","2020-01-23",0,0,4,0
"1173","29","2020-01-23",0,0,0,0
"1174","30","2020-01-23",0,0,0,0
"1175","31","2020-01-23",0,0,0,0
"1176","32","2020-01-23",0,0,0,0
"1177","33","2020-01-23",0,0,0,0
"1178","34","2020-01-23",0,0,0,0
"1179","35","2020-01-23",0,0,0,0
"1180","36","2020-01-23",0,0,0,0
"1181","37","2020-01-23",0,0,0,0
"1182","38","2020-01-23",0,0,0,0
"1183","39","2020-01-23",0,0,0,0
"1184","40","2020-01-23",0,0,0,0
"1185","41","2020-01-23",0,0,0,0
"1186","42","2020-01-23",0,0,0,0
"1187","43","2020-01-23",0,0,0,0
"1188","44","2020-01-23",0,0,0,0
"1189","45","2020-01-23",0,0,0,0
"1190","46","2020-01-23",0,0,0,0
"1191","47","2020-01-23",0,0,0,0
"1192","48","2020-01-23",0,0,0,0
"1193","49","2020-01-23",0,0,0,0
"1194","50","2020-01-23",0,0,0,0
"1195","51","2020-01-23",0,0,0,0
"1196","52","2020-01-23",0,0,0,0
"1197","01","2020-01-24",0,0,0,0
"1198","02","2020-01-24",0,0,0,0
"1199","03","2020-01-24",0,0,1,0
"1200","04","2020-01-24",0,0,0,0
"1201","05","2020-01-24",0,0,0,0
"1202","06","2020-01-24",0,0,0,0
"1203","07","2020-01-24",0,0,0,0
"1204","08","2020-01-24",0,0,2,0
"1205","09","2020-01-24",0,0,0,0
"1206","10","2020-01-24",0,0,0,0
"1207","11","2020-01-24",0,0,0,0
"1208","12","2020-01-24",0,0,0,0
"1209","13","2020-01-24",0,0,0,0
"1210","14","2020-01-24",0,0,0,0
"1211","15","2020-01-24",0,0,0,0
"1212","16","2020-01-24",0,0,0,0
"1213","17","2020-01-24",0,0,0,0
"1214","18","2020-01-24",0,0,0,0
"1215","19","2020-01-24",0,0,0,0
"1216","20","2020-01-24",0,0,1,0
"1217","21","2020-01-24",0,0,0,0
"1218","22","2020-01-24",0,0,0,0
"1219","23","2020-01-24",0,0,0,0
"1220","24","2020-01-24",0,0,0,0
"1221","25","2020-01-24",0,0,0,0
"1222","26","2020-01-24",0,0,0,0
"1223","27","2020-01-24",0,0,1,0
"1224","28","2020-01-24",0,0,4,1
"1225","29","2020-01-24",0,0,0,0
"1226","30","2020-01-24",0,0,0,0
"1227","31","2020-01-24",0,0,1,0
"1228","32","2020-01-24",0,0,0,0
"1229","33","2020-01-24",0,0,0,0
"1230","34","2020-01-24",0,0,0,0
"1231","35","2020-01-24",0,0,0,0
"1232","36","2020-01-24",0,0,0,0
"1233","37","2020-01-24",0,0,0,0
"1234","38","2020-01-24",0,0,0,0
"1235","39","2020-01-24",0,0,0,0
"1236","40","2020-01-24",0,0,0,0
"1237","41","2020-01-24",0,0,1,0
"1238","42","2020-01-24",0,0,0,0
"1239","43","2020-01-24",0,0,4,0
"1240","44","2020-01-24",0,0,0,0
"1241","45","2020-01-24",0,0,0,0
"1242","46","2020-01-24",0,0,0,0
"1243","47","2020-01-24",0,0,0,0
"1244","48","2020-01-24",0,0,0,0
"1245","49","2020-01-24",0,0,0,0
"1246","50","2020-01-24",0,0,0,0
"1247","51","2020-01-24",0,0,0,0
"1248","52","2020-01-24",0,0,0,0
"1249","01","2020-01-25",0,0,0,0
"1250","02","2020-01-25",0,0,0,0
"1251","03","2020-01-25",0,0,0,0
"1252","04","2020-01-25",0,0,0,0
"1253","05","2020-01-25",0,0,0,0
"1254","06","2020-01-25",0,0,0,0
"1255","07","2020-01-25",0,0,0,0
"1256","08","2020-01-25",0,0,0,0
"1257","09","2020-01-25",0,0,0,0
"1258","10","2020-01-25",0,0,0,0
"1259","11","2020-01-25",0,0,0,0
"1260","12","2020-01-25",0,0,0,0
"1261","13","2020-01-25",0,0,0,0
"1262","14","2020-01-25",0,0,0,0
"1263","15","2020-01-25",0,0,0,0
"1264","16","2020-01-25",0,0,0,0
"1265","17","2020-01-25",0,0,0,0
"1266","18","2020-01-25",0,0,0,0
"1267","19","2020-01-25",0,0,0,0
"1268","20","2020-01-25",0,0,0,0
"1269","21","2020-01-25",0,0,0,0
"1270","22","2020-01-25",0,0,0,0
"1271","23","2020-01-25",0,0,0,0
"1272","24","2020-01-25",0,0,0,0
"1273","25","2020-01-25",0,0,0,0
"1274","26","2020-01-25",0,0,0,0
"1275","27","2020-01-25",0,0,0,0
"1276","28","2020-01-25",0,0,1,0
"1277","29","2020-01-25",0,0,0,0
"1278","30","2020-01-25",0,0,0,0
"1279","31","2020-01-25",0,0,0,0
"1280","32","2020-01-25",0,0,0,0
"1281","33","2020-01-25",0,0,0,0
"1282","34","2020-01-25",0,0,0,0
"1283","35","2020-01-25",0,0,0,0
"1284","36","2020-01-25",0,0,0,0
"1285","37","2020-01-25",0,0,0,0
"1286","38","2020-01-25",0,0,0,0
"1287","39","2020-01-25",0,0,0,0
"1288","40","2020-01-25",0,0,0,0
"1289","41","2020-01-25",0,0,0,0
"1290","42","2020-01-25",0,0,0,0
"1291","43","2020-01-25",0,0,0,0
"1292","44","2020-01-25",0,0,0,0
"1293","45","2020-01-25",0,0,0,0
"1294","46","2020-01-25",0,0,0,0
"1295","47","2020-01-25",0,0,0,0
"1296","48","2020-01-25",0,0,0,0
"1297","49","2020-01-25",0,0,0,0
"1298","50","2020-01-25",0,0,0,0
"1299","51","2020-01-25",0,0,0,0
"1300","52","2020-01-25",0,0,0,0
"1301","01","2020-01-26",0,0,0,0
"1302","02","2020-01-26",0,0,0,0
"1303","03","2020-01-26",0,0,0,0
"1304","04","2020-01-26",0,0,0,0
"1305","05","2020-01-26",0,0,0,0
"1306","06","2020-01-26",0,0,0,0
"1307","07","2020-01-26",0,0,0,0
"1308","08","2020-01-26",0,0,0,0
"1309","09","2020-01-26",0,0,0,0
"1310","10","2020-01-26",0,0,0,0
"1311","11","2020-01-26",0,0,0,0
"1312","12","2020-01-26",0,0,0,0
"1313","13","2020-01-26",0,0,0,0
"1314","14","2020-01-26",0,0,0,0
"1315","15","2020-01-26",0,0,1,0
"1316","16","2020-01-26",0,0,0,0
"1317","17","2020-01-26",0,0,0,0
"1318","18","2020-01-26",0,0,0,0
"1319","19","2020-01-26",0,0,0,0
"1320","20","2020-01-26",0,0,0,0
"1321","21","2020-01-26",0,0,0,0
"1322","22","2020-01-26",0,0,0,0
"1323","23","2020-01-26",0,0,0,0
"1324","24","2020-01-26",0,0,0,0
"1325","25","2020-01-26",0,0,0,0
"1326","26","2020-01-26",0,0,0,0
"1327","27","2020-01-26",0,0,0,0
"1328","28","2020-01-26",0,0,1,0
"1329","29","2020-01-26",0,0,0,0
"1330","30","2020-01-26",0,0,0,0
"1331","31","2020-01-26",0,0,0,0
"1332","32","2020-01-26",0,0,0,0
"1333","33","2020-01-26",0,0,0,0
"1334","34","2020-01-26",0,0,0,0
"1335","35","2020-01-26",0,0,0,0
"1336","36","2020-01-26",0,0,0,0
"1337","37","2020-01-26",0,0,0,0
"1338","38","2020-01-26",0,0,0,0
"1339","39","2020-01-26",0,0,0,0
"1340","40","2020-01-26",0,0,0,0
"1341","41","2020-01-26",0,0,0,0
"1342","42","2020-01-26",0,0,0,0
"1343","43","2020-01-26",0,0,0,0
"1344","44","2020-01-26",0,0,0,0
"1345","45","2020-01-26",0,0,0,0
"1346","46","2020-01-26",0,0,1,0
"1347","47","2020-01-26",0,0,0,0
"1348","48","2020-01-26",0,0,0,0
"1349","49","2020-01-26",0,0,0,0
"1350","50","2020-01-26",0,0,0,0
"1351","51","2020-01-26",0,0,0,0
"1352","52","2020-01-26",0,0,0,0
"1353","01","2020-01-27",0,0,0,0
"1354","02","2020-01-27",0,0,0,0
"1355","03","2020-01-27",0,0,0,0
"1356","04","2020-01-27",0,0,0,0
"1357","05","2020-01-27",0,0,0,0
"1358","06","2020-01-27",0,0,0,0
"1359","07","2020-01-27",0,0,0,0
"1360","08","2020-01-27",0,0,1,0
"1361","09","2020-01-27",0,0,0,0
"1362","10","2020-01-27",0,0,0,0
"1363","11","2020-01-27",0,0,0,0
"1364","12","2020-01-27",0,0,0,0
"1365","13","2020-01-27",0,0,0,0
"1366","14","2020-01-27",0,0,0,0
"1367","15","2020-01-27",0,0,2,0
"1368","16","2020-01-27",0,0,0,0
"1369","17","2020-01-27",0,0,0,0
"1370","18","2020-01-27",0,0,1,0
"1371","19","2020-01-27",0,0,0,0
"1372","20","2020-01-27",0,0,0,0
"1373","21","2020-01-27",0,0,0,0
"1374","22","2020-01-27",0,0,0,0
"1375","23","2020-01-27",0,0,0,0
